,doi,filename,year,readability_score
1967,doi:10.7910/DVN/3ADWK8,RepressedPols_Appendices_JOP.R,2020,4.909090909090909
1968,doi:10.7910/DVN/3ADWK8,RepressedPols_DatasetDev_JOP.R,2020,5.721710590896807
1969,doi:10.7910/DVN/3ADWK8,RepressedPols_JOP.R,2020,4.909090909090909
1970,doi:10.7910/DVN/JXGZKX,ReplicationCodeMcNameeZhang2 2.R,2019,4.909090909090909
1971,doi:10.7910/DVN/Z09KDS,beat_appendix.R,2018,5.687696909571907
1972,doi:10.7910/DVN/Z09KDS,beat_in-text.R,2018,5.717739993258597
1973,doi:10.7910/DVN/Z09KDS,cas_appendix.R,2018,5.737415095721606
1974,doi:10.7910/DVN/Z09KDS,cas_in-text.R,2018,5.810166789642763
1975,doi:10.7910/DVN/YDJZC0,analisando_dados.R,2019,5.583520352340228
1976,doi:10.7910/DVN/W8HUKY,01_gko_balance_statistics.R,2019,4.25
1977,doi:10.7910/DVN/W8HUKY,02_gko_pesdata_balance_statistics.R,2019,5.575271580308668
1978,doi:10.7910/DVN/W8HUKY,03_gko_main_analysis_robustness.R,2019,5.718814391203997
1979,doi:10.7910/DVN/MUYFH1,AsunkaEtAtl_replication.R,2017,5.810166789642763
1980,doi:10.7910/DVN/KOKLPH,01_data.R,2020,6.101888172939413
1981,doi:10.7910/DVN/KOKLPH,02_analysis.R,2020,6.294695341162897
1982,doi:10.7910/DVN/KOKLPH,03_appendix.R,2020,6.288766990797514
1983,doi:10.7910/DVN/KOKLPH,amce.R,2020,6.381446311419393
1984,doi:10.7910/DVN/KOKLPH,labels.R,2020,6.379696190616572
1985,doi:10.7910/DVN/KOKLPH,plot.R,2020,6.339430926525866
1986,doi:10.7910/DVN/KOKLPH,treatment.R,2020,5.77614065697644
1987,doi:10.7910/DVN/PE8TWP,include_cmp_data.R,2016,6.066666666666666
1988,doi:10.7910/DVN/TVLHQX,Thesis_Figures.R,2016,5.508014532494446
1989,doi:10.7910/DVN/TVLHQX,Thesis_R_code_Lanxiang_Li.R,2016,5.566691066235245
1990,doi:10.7910/DVN/TVLHQX,Thesis_descriptive&regression.R,2016,5.556575134583513
1991,doi:10.7910/DVN/TVLHQX,thesis_dataprocess.R,2016,5.706886911442197
1992,doi:10.7910/DVN/IGYXEF,Functions.Wildboot.R,2019,6.137537499050657
1993,doi:10.7910/DVN/EJWXAO,Appendix_Fig10.R,2020,5.955555555555557
1994,doi:10.7910/DVN/EJWXAO,Balance150919.R,2020,5.9346076210926215
1995,doi:10.7910/DVN/EJWXAO,BrexitNewspapers_replication.R,2020,5.913636363636362
1996,doi:10.7910/DVN/EJWXAO,Brexit_on_Mediators.R,2020,6.019800420168068
1997,doi:10.7910/DVN/EJWXAO,Descriptives.R,2020,6.046359822657063
1998,doi:10.7910/DVN/EJWXAO,Fig4.R,2020,6.0616208597758
1999,doi:10.7910/DVN/EJWXAO,Fig5.R,2020,6.036527897402108
2000,doi:10.7910/DVN/EJWXAO,Fig6.R,2020,6.036527897402108
2001,doi:10.7910/DVN/EJWXAO,Income_Imputation.R,2020,6.114901072956103
2002,doi:10.7910/DVN/EJWXAO,MainEffects_Controls.R,2020,5.840027733147428
2003,doi:10.7910/DVN/EJWXAO,MainEffects_NoControls.R,2020,6.040426867545514
2004,doi:10.7910/DVN/EJWXAO,Main_Effects_OL2.R,2020,6.000049273220004
2005,doi:10.7910/DVN/EJWXAO,MtoY.R,2020,5.721710590896807
2006,doi:10.7910/DVN/EJWXAO,Multiple_Mediation.R,2020,6.007573804315115
2007,doi:10.7910/DVN/EJWXAO,Multiple_Mediation_UKIP_Farage.R,2020,6.137537499050657
2008,doi:10.7910/DVN/EJWXAO,Representativeness2.R,2020,6.0616208597758
2009,doi:10.7910/DVN/EJWXAO,Time_Tests_Controls.R,2020,5.972265866247718
2010,doi:10.7910/DVN/EJWXAO,Time_Tests_No_Controls.R,2020,6.041118421052631
2011,doi:10.7910/DVN/EJWXAO,Ttest_4scale.R,2020,5.839610667280563
2012,doi:10.7910/DVN/1YG7BI,figure1-figure2.R,2018,5.755555555555556
2013,doi:10.7910/DVN/1YG7BI,figure3-table1-tableA4-figureA3a.R,2018,5.695098039215687
2014,doi:10.7910/DVN/QUGW8V,1_character_gender.R,2020,6.164715376382325
2015,doi:10.7910/DVN/QUGW8V,2_plot_data.R,2020,5.979868874431415
2016,doi:10.7910/DVN/QUGW8V,2_proportion_analysis.R,2020,6.466051839861053
2017,doi:10.7910/DVN/QUGW8V,3_sample_data.R,2020,6.1434936628422445
2018,doi:10.7910/DVN/QUGW8V,4_build_models.R,2020,5.936439754809643
2019,doi:10.7910/DVN/QUGW8V,4_plot_figure4.R,2020,6.261817893183682
2020,doi:10.7910/DVN/QUGW8V,5_build_author_models.R,2020,5.933955739311492
2021,doi:10.7910/DVN/QUGW8V,5_plot_figure5.R,2020,6.370177231353079
2022,doi:10.7910/DVN/26HDEO,Enemies_Replication_Code_rev.r,2020,5.809355616135278
2023,doi:10.7910/DVN/WUOAB7,SpatialModels.R,2018,6.037058080808082
2024,doi:10.7910/DVN/WUOAB7,subsample_replication_figures.R,2018,6.037058080808082
2025,doi:10.7910/DVN/F6LJP8,basic_distributions.r,2015,5.979725473051745
2026,doi:10.7910/DVN/F6LJP8,descriptive_table.r,2015,5.686964285714287
2027,doi:10.7910/DVN/0K6LWF,runReplication.R,2019,6.238876010450263
2028,doi:10.7910/DVN/OJESO0,003_setStiltparam.r,2020,4.454545454545455
2029,doi:10.7910/DVN/NEAG2L,runReplication.R,2019,5.644104556929065
2030,doi:10.7910/DVN/TALJOT,clickbait.R,2020,5.679346117870359
2031,doi:10.7910/DVN/TALJOT,desc.R,2020,5.998194959802103
2032,doi:10.7910/DVN/TALJOT,topic_modeling.R,2020,5.1360278112141495
2033,doi:10.7910/DVN/TALJOT,visibility.R,2020,5.880914960745468
2034,doi:10.7910/DVN/NEZPZ6,Cheng_Li_Rational_Peasants_Code.R,2019,4.909090909090909
2035,doi:10.7910/DVN/GT6EJJ,BHM_GEC_replication.R,2015,4.7712121212121215
2036,doi:10.7910/DVN/SMBFOZ,DiscreteEffects.r,2017,6.023082577799559
2037,doi:10.7910/DVN/SMBFOZ,PrintModels.r,2017,5.6
2038,doi:10.7910/DVN/SMBFOZ,bjps_RScript_replication.r,2017,5.6906944444444445
2039,doi:10.7910/DVN/SZ9YXZ,clx.R,2019,5.898538026379051
2040,doi:10.7910/DVN/ACYZIC,framing-ajps-cleandat.R,2017,5.5166666666666675
2041,doi:10.7910/DVN/ACYZIC,framing-ajps-replication.r,2017,5.3926470588235285
2042,doi:10.7910/DVN/8XU5R6,government_assistance_eviction.R,2020,5.038968809330804
2043,doi:10.7910/DVN/FN7XIV,ci-plot-new.R,2017,4.909090909090909
2044,doi:10.7910/DVN/CCUHUY,Table3_TableS2_cces.R,2018,5.717739993258597
2045,doi:10.7910/DVN/CCUHUY,state_pr_plots.R,2018,5.346766565704873
2046,doi:10.7910/DVN/TZTW1J,Graphs and Descriptive Analysis.R,2018,5.972265866247718
2047,doi:10.7910/DVN/ZUE1BI,replication_mediation_showme.R,2017,6.0507062463675565
2048,doi:10.7910/DVN/WMRQ16,FRS_HittingCarrots.R,2017,5.74896270687781
2049,doi:10.7910/DVN/59NTIL,pejones_PB_IndivModels.R,2019,5.609963191968172
2050,doi:10.7910/DVN/59NTIL,pejones_PB_MultiLevelModels.R,2019,5.8831292709916685
2051,doi:10.7910/DVN/59NTIL,prediction_MCMCglmm.R,2019,5.948659917763737
2052,doi:10.7910/DVN/UN3KML,replication_code.R,2020,4.9755534112580175
2053,doi:10.7910/DVN/4BPRUI,WintersWeitz-Shapiro_PSRM_CorruptionReplicationArgentina.R,2018,6.238876010450263
2054,doi:10.7910/DVN/TRTXLP,kln_replication.R,2016,5.250364463967405
2055,doi:10.7910/DVN/VJLVYU,cluster-se.R,2019,5.807954545454544
2056,doi:10.7910/DVN/VJLVYU,split-del.R,2019,6.1434936628422445
2057,doi:10.7910/DVN/5JDXHS,LatinHypercubeSampling.R,2016,5.938799345790873
2058,doi:10.7910/DVN/5JDXHS,Morris_screening.R,2016,6.149529190207157
2059,doi:10.7910/DVN/5JDXHS,Morris_screeningALMP.R,2016,6.093171950198786
2060,doi:10.7910/DVN/5JDXHS,sim_fun1_all.R,2016,6.1269731267650105
2061,doi:10.7910/DVN/5JDXHS,simulation_function.R,2016,6.32802274759008
2062,doi:10.7910/DVN/5JDXHS,simulations.R,2016,5.717739993258597
2063,doi:10.7910/DVN/5JDXHS,sobol.R,2016,6.037842440352574
2064,doi:10.7910/DVN/8XT86F,01_01_main_estimates_point_estimates.R,2020,6.26401021295089
2065,doi:10.7910/DVN/8XT86F,01_02_heterogeneity_point_estimates.R,2020,4.987995964608867
2066,doi:10.7910/DVN/8XT86F,01_03_robustness_checks_point_estimates.R,2020,5.323529411764706
2067,doi:10.7910/DVN/8XT86F,01_04_heterogeneity_appendix_point_estimates.R,2020,5.038968809330804
2068,doi:10.7910/DVN/8XT86F,01_05_different_stages_point_estimates.R,2020,6.229019584363934
2069,doi:10.7910/DVN/8XT86F,02_01_main_estimates_school_fixed_effects_point_estimates.R,2020,6.604917442032906
2070,doi:10.7910/DVN/8XT86F,02_02_horse_race_point_estimates.R,2020,5.862340779068665
2071,doi:10.7910/DVN/8XT86F,02_03_party_effects_ties_effects_timing_point_estimates.R,2020,5.856337001463031
2072,doi:10.7910/DVN/8XT86F,03_01_ergm.R,2020,6.066666666666666
2073,doi:10.7910/DVN/8XT86F,04_01_1_main_estimates_tab_2_col_3_boot_st_err.R,2020,6.35018058259372
2074,doi:10.7910/DVN/8XT86F,04_01_2_main_estimates_tab_2_col_4_boot_st_err.R,2020,6.346213904582549
2075,doi:10.7910/DVN/8XT86F,04_02_1_heterogeneity_tab_3_col_1_boot_st_err.R,2020,6.467338204576462
2076,doi:10.7910/DVN/8XT86F,04_02_2_heterogeneity_tab_3_col_2_boot_st_err.R,2020,6.497938418236773
2077,doi:10.7910/DVN/8XT86F,04_02_3_heterogeneity_tab_3_col_3_boot_st_err.R,2020,6.497938418236773
2078,doi:10.7910/DVN/8XT86F,04_02_4_heterogeneity_tab_3_col_4_boot_st_err.R,2020,6.497938418236773
2079,doi:10.7910/DVN/8XT86F,04_02_5_heterogeneity_tab_3_col_5_boot_st_err.R,2020,6.497938418236773
2080,doi:10.7910/DVN/8XT86F,04_02_6_heterogeneity_tab_3_col_6_boot_st_err.R,2020,6.497938418236773
2081,doi:10.7910/DVN/8XT86F,04_03_1_robustness_checks_tab_A2_col_1_boot_st_err.R,2020,6.5017364576045145
2082,doi:10.7910/DVN/8XT86F,04_03_2_robustness_checks_tab_A2_col_2_boot_st_err.R,2020,6.5017364576045145
2083,doi:10.7910/DVN/8XT86F,04_03_3_robustness_checks_tab_A2_col_3_boot_st_err.R,2020,6.5017364576045145
2084,doi:10.7910/DVN/8XT86F,04_03_4_robustness_checks_tab_A2_col_4_boot_st_err.R,2020,6.5017364576045145
2085,doi:10.7910/DVN/8XT86F,04_03_5_robustness_checks_tab_A2_col_5_boot_st_err.R,2020,6.513087215390365
2086,doi:10.7910/DVN/8XT86F,04_04_10_heterogeneity_appendix_tab_A5_col_10_boot_st_err.R,2020,6.497938418236773
2087,doi:10.7910/DVN/8XT86F,04_04_1_heterogeneity_appendix_tab_A5_col_1_boot_st_err.R,2020,6.497938418236773
2088,doi:10.7910/DVN/8XT86F,04_04_2_heterogeneity_appendix_tab_A5_col_2_boot_st_err.R,2020,6.497938418236773
2089,doi:10.7910/DVN/8XT86F,04_04_3_heterogeneity_appendix_tab_A5_col_3_boot_st_err.R,2020,6.497938418236773
2090,doi:10.7910/DVN/8XT86F,04_04_4_heterogeneity_appendix_tab_A5_col_4_boot_st_err.R,2020,6.497938418236773
2091,doi:10.7910/DVN/8XT86F,04_04_5_heterogeneity_appendix_tab_A5_col_5_boot_st_err.R,2020,6.497938418236773
2092,doi:10.7910/DVN/8XT86F,04_04_6_heterogeneity_appendix_tab_A5_col_6_boot_st_err.R,2020,6.497938418236773
2093,doi:10.7910/DVN/8XT86F,04_04_7_heterogeneity_appendix_tab_A5_col_7_boot_st_err.R,2020,6.497938418236773
2094,doi:10.7910/DVN/8XT86F,04_04_8_heterogeneity_appendix_tab_A5_col_8_boot_st_err.R,2020,6.497938418236773
2095,doi:10.7910/DVN/8XT86F,04_04_9_heterogeneity_appendix_tab_A5_col_9_boot_st_err.R,2020,6.497938418236773
2096,doi:10.7910/DVN/8XT86F,04_05_1_different_stages_tab_A7_col_1_boot_st_err.R,2020,6.533290261997888
2097,doi:10.7910/DVN/8XT86F,04_05_2_different_stages_tab_A7_col_2_boot_st_err.R,2020,6.533290261997888
2098,doi:10.7910/DVN/8XT86F,04_05_3_different_stages_tab_A7_col_3_boot_st_err.R,2020,6.533290261997888
2099,doi:10.7910/DVN/8XT86F,04_06_horse_race_tab_A3_col_9_boot_st_err.R,2020,6.513087215390365
2100,doi:10.7910/DVN/8XT86F,04_07_1_party_effects_ties_effects_timing_tab_A6_col_1_boot_st_err.R,2020,6.5647596962175765
2101,doi:10.7910/DVN/8XT86F,04_07_2_party_effects_ties_effects_timing_tab_A6_col_2_boot_st_err.R,2020,6.8521833804143135
2102,doi:10.7910/DVN/8XT86F,04_07_3_party_effects_ties_effects_timing_tab_A6_col_3_boot_st_err.R,2020,6.8521833804143135
2103,doi:10.7910/DVN/8XT86F,04_07_4_party_effects_ties_effects_timing_tab_A6_col_4_boot_st_err.R,2020,6.559541399140936
2104,doi:10.7910/DVN/8XT86F,05_ranking.R,2020,6.318265151515153
2105,doi:10.7910/DVN/8XT86F,06_figure1.R,2020,6.179974623557599
2106,doi:10.7910/DVN/8XT86F,boot_table_a6.R,2020,5.114551035241161
2107,doi:10.7910/DVN/8XT86F,plot_my_gof.R,2020,5.480837877605866
2108,doi:10.7910/DVN/BGTAGA,prejudice-replication-hopkins-07312019.R,2019,5.874920389895473
2109,doi:10.7910/DVN/GHXJYL,generate_posteriordata.R,2018,5.948659917763737
2110,doi:10.7910/DVN/GHXJYL,imputation.R,2018,5.973074856119473
2111,doi:10.7910/DVN/U3QJQZ,microcosm_analysis_code_2-12-20.R,2020,5.8771799628942505
2112,doi:10.7910/DVN/PLEZWE,nineender-r.R,2016,5.754545454545454
2113,doi:10.7910/DVN/8XUKIH,1 - TABARI to csv.R,2019,5.941360330023862
2114,doi:10.7910/DVN/8XUKIH,2 - Analysis.R,2019,5.614126559714793
2115,doi:10.7910/DVN/WVFZGE,JEPS_STM_replication.R,2019,6.215632639958911
2116,doi:10.7910/DVN/UPMOHW,00.ReadMe.R,2018,6.905108770842255
2117,doi:10.7910/DVN/UPMOHW,01.Figure2.R,2018,6.069255471386606
2118,doi:10.7910/DVN/UPMOHW,02.Figure5.R,2018,6.0429657082028605
2119,doi:10.7910/DVN/UPMOHW,03.Figure6.R,2018,5.933124999999999
2120,doi:10.7910/DVN/UPMOHW,mod.edge2HPD.R,2018,6.037058080808082
2121,doi:10.7910/DVN/UPMOHW,mod.mineHPD.R,2018,6.042965087495129
2122,doi:10.7910/DVN/3WGSR0,AMTReplicationFile.R,2017,5.783466650306598
2123,doi:10.7910/DVN/3WGSR0,TESSReplicationFile.R,2017,5.963361742424243
2124,doi:10.7910/DVN/FV9AVG,Analysis-Experiment.R,2020,6.5618792860519966
2125,doi:10.7910/DVN/FV9AVG,Analysis-Pew.R,2020,6.897474747474749
2126,doi:10.7910/DVN/R3GZZW,replicate_consumerstudy.R,2017,5.215481385866782
2127,doi:10.7910/DVN/U1GGGQ,Figures 1 and 2.R,2016,6.009765263702102
2128,doi:10.7910/DVN/SI5KBL,00-preprocessing.R,2017,6.557071532286832
2129,doi:10.7910/DVN/SI5KBL,01-analysis.R,2017,5.625146199965445
2130,doi:10.7910/DVN/KJCN21,01_Study 1 Data Code.R,2016,5.9507575757575735
2131,doi:10.7910/DVN/KJCN21,02_Study 2 Data Code.R,2016,6.0065858169692055
2132,doi:10.7910/DVN/KJCN21,03_Table 1.R,2016,3.575757575757576
2133,doi:10.7910/DVN/KJCN21,04_Table 2.R,2016,5.255616876804115
2134,doi:10.7910/DVN/KJCN21,05_Table 3.R,2016,4.422222222222222
2135,doi:10.7910/DVN/KJCN21,06_Table 4.R,2016,4.651927713500947
2136,doi:10.7910/DVN/KJCN21,07_Appendix Table 1.R,2016,3.256439393939394
2137,doi:10.7910/DVN/KJCN21,08_Appendix Table 2.R,2016,5.2997311301694205
2138,doi:10.7910/DVN/KJCN21,09_Appendix Table 3.R,2016,5.2997311301694205
2139,doi:10.7910/DVN/KJCN21,10_Appendix Table 4.R,2016,3.5618647931515883
2140,doi:10.7910/DVN/KJCN21,11_Appendix Table 5.R,2016,5.295790289256199
2141,doi:10.7910/DVN/KJCN21,12_Appendix Table 6.R,2016,3.2131064337960886
2142,doi:10.7910/DVN/KJCN21,13_Appendix Table 7.R,2016,3.391327063740857
2143,doi:10.7910/DVN/KJCN21,14_Appendix Table 8.R,2016,5.364646464646466
2144,doi:10.7910/DVN/KJCN21,15_Appendix Table 9.R,2016,5.3969696969696965
2145,doi:10.7910/DVN/VTUSLV,R_Figure1.R,2018,5.7578342768834405
2146,doi:10.7910/DVN/VTUSLV,R_Figure2.R,2018,4.536764705882354
2147,doi:10.7910/DVN/VTUSLV,R_Figure3.R,2018,5.810166789642763
2148,doi:10.7910/DVN/VTUSLV,R_FigureA1.R,2018,6.1258176557510495
2149,doi:10.7910/DVN/VTUSLV,R_FigureA2A3D.R,2018,4.317145428150976
2150,doi:10.7910/DVN/VTUSLV,R_FigureE10.R,2018,4.536764705882354
2151,doi:10.7910/DVN/VTUSLV,R_FigureE11.R,2018,5.167238562091503
2152,doi:10.7910/DVN/VTUSLV,R_FigureE12.R,2018,5.117061546840959
2153,doi:10.7910/DVN/VTUSLV,R_FigureE13.R,2018,5.327077900807709
2154,doi:10.7910/DVN/VTUSLV,R_FigureE14.R,2018,5.327077900807709
2155,doi:10.7910/DVN/VTUSLV,R_FigureE15.R,2018,5.318158400411548
2156,doi:10.7910/DVN/VTUSLV,R_FigureE16.R,2018,5.327077900807709
2157,doi:10.7910/DVN/VTUSLV,R_FigureE17.R,2018,5.325434382837616
2158,doi:10.7910/DVN/VTUSLV,R_FigureE18.R,2018,5.327077900807709
2159,doi:10.7910/DVN/VTUSLV,R_FigureE19.R,2018,5.323529411764706
2160,doi:10.7910/DVN/VTUSLV,R_FigureE8.R,2018,5.932599575880508
2161,doi:10.7910/DVN/VTUSLV,R_FigureE9.R,2018,5.77614065697644
2162,doi:10.7910/DVN/5KL1NQ,GLMMs_milkweedcounts_indivspecies.R,2019,5.166666666666667
2163,doi:10.7910/DVN/5KL1NQ,sitecoder.R,2019,6.225160032359992
2164,doi:10.7910/DVN/JN22VJ,ReplicationCodeGraphs.R,2017,5.692329586830274
2165,doi:10.7910/DVN/XBFBBJ,DFMPA_Rcode_12.8.19.R,2019,4.655658274324678
2166,doi:10.7910/DVN/56EZPS,IdeoRatings_estimation.R,2017,6.039354183951643
2167,doi:10.7910/DVN/56EZPS,SkillsRatings_estimation.R,2017,5.961377990430617
2168,doi:10.7910/DVN/56EZPS,figures_main_text.R,2017,5.932599575880508
2169,doi:10.7910/DVN/P0AEHQ,replication code for olympic home advantage (pettigrew reiche 2016).R,2015,5.973074856119473
2170,doi:10.7910/DVN/RTJ38N,PKK Synthetic Controls Replication.R,2016,6.069255471386606
2171,doi:10.7910/DVN/26584,Original code for models reported in Tables 1 and 3.R,2016,6.2036266526960375
2172,doi:10.7910/DVN/WX6ZPC,Figure Replication Code.R,2019,5.830277777777778
2173,doi:10.7910/DVN/VO7WW5,Figure1_R_code.R,2016,5.877993867243866
2174,doi:10.7910/DVN/VO7WW5,Figure2_R_code.R,2016,6.238876010450263
2175,doi:10.7910/DVN/VO7WW5,Figure3_R_code.R,2016,5.7699556824695
2176,doi:10.7910/DVN/VO7WW5,Figure4_R_code.R,2016,5.0184195203346835
2177,doi:10.7910/DVN/VO7WW5,Supplemental_Figure16.R,2016,5.466666666666668
2178,doi:10.7910/DVN/VO7WW5,Supplemental_Figure_10.R,2016,4.861233938406895
2179,doi:10.7910/DVN/VO7WW5,Supplemental_Figure_11.R,2016,5.796389910130718
2180,doi:10.7910/DVN/VO7WW5,Supplemental_Figure_12.R,2016,5.80972842261905
2181,doi:10.7910/DVN/VO7WW5,Supplemental_Figure_13.R,2016,5.796389910130718
2182,doi:10.7910/DVN/VO7WW5,Supplemental_Figure_14.R,2016,5.80972842261905
2183,doi:10.7910/DVN/VO7WW5,Supplemental_Figure_1_and_3.R,2016,6.066666666666666
2184,doi:10.7910/DVN/VO7WW5,Supplemental_Figure_2.R,2016,6.167965530338822
2185,doi:10.7910/DVN/VO7WW5,Supplemental_Figure_4.R,2016,6.025541125541122
2186,doi:10.7910/DVN/VO7WW5,Supplemental_Figure_5_bottom_panel.R,2016,6.229019584363934
2187,doi:10.7910/DVN/VO7WW5,Supplemental_Figure_6.R,2016,6.102859433164351
2188,doi:10.7910/DVN/VO7WW5,Supplemental_Figure_7.R,2016,4.9880525686977295
2189,doi:10.7910/DVN/VO7WW5,Supplemental_Figure_8.R,2016,6.116303899061309
2190,doi:10.7910/DVN/VO7WW5,Supplemental_Figure_9.R,2016,5.798653198653198
2191,doi:10.7910/DVN/VO7WW5,Supplemental_Table1_House.R,2016,5.2332539794227095
2192,doi:10.7910/DVN/VO7WW5,Supplemental_Table1_Senate.R,2016,5.688783140327763
2193,doi:10.7910/DVN/II7FGU,diagnostics.r,2017,6.090806277056277
2194,doi:10.7910/DVN/II7FGU,portugal.r,2017,6.024182357515791
2195,doi:10.7910/DVN/II7FGU,spain.r,2017,6.037058080808082
2196,doi:10.7910/DVN/JNEQYJ,replicationMAIN.R,2018,5.737415095721606
2197,doi:10.7910/DVN/JNEQYJ,replicationSA.R,2018,6.066666666666666
2198,doi:10.7910/DVN/JNEQYJ,replication_get_evcent.R,2018,6.0065858169692055
2199,doi:10.7910/DVN/PRIRVH,MLE_functions.R,2019,6.036527897402108
2200,doi:10.7910/DVN/PRIRVH,fit_blin.R,2019,5.96844615945552
2201,doi:10.7910/DVN/PRIRVH,libraries.R,2019,6.378501338090991
2202,doi:10.7910/DVN/PRIRVH,plot_functions.R,2019,5.988589188533214
2203,doi:10.7910/DVN/PRIRVH,post_functions.R,2019,6.037738246725336
2204,doi:10.7910/DVN/03CDTK,singh_thornton_APSR_replication.R,2018,5.6474552574726
2205,doi:10.7910/DVN/YTZZIT,Figures.R,2018,5.77614065697644
2206,doi:10.7910/DVN/LNUSBB,1 main file.R,2016,6.066666666666666
2207,doi:10.7910/DVN/LNUSBB,2 country-year code.R,2016,6.066666666666666
2208,doi:10.7910/DVN/LNUSBB,3 dyad-year code.R,2016,5.750719696969696
2209,doi:10.7910/DVN/LNUSBB,3 tables and figures.R,2016,5.042441106862143
2210,doi:10.7910/DVN/EEUTHP,sharia.R,2019,5.907666281151617
2211,doi:10.7910/DVN/8DQFXQ,vinicius-santana-ad-ufpe-2019.R,2019,6.246382586664999
2212,doi:10.7910/DVN/MOTEJH,AUC_Manuscript_charts.R,2016,6.066666666666666
2213,doi:10.7910/DVN/A2EIZC,joprep1.R,2016,5.856661524112071
2214,doi:10.7910/DVN/VKLZ2V,Code_Support for Torture_08Feb16.R,2016,6.041555246404872
2215,doi:10.7910/DVN/D8S4UY,victor-tavares-ad-ufpe-2019.R,2019,6.1539236569769535
2216,doi:10.7910/DVN/ZEVYO1,marginaleffects generate plots.R,2019,5.545834291632677
2217,doi:10.7910/DVN/ZEVYO1,marginaleffects.line.R,2019,6.21262052488914
2218,doi:10.7910/DVN/2F8CWX,replicationcode.R,2019,6.121442392904918
2219,doi:10.7910/DVN/NWFACJ,pvs-replicate.R,2010,5.818724007869767
2220,doi:10.7910/DVN/YLW1AZ,gen_plots.R,2020,5.170530952238266
2221,doi:10.7910/DVN/YLW1AZ,hardnews.R,2020,5.8448660635357275
2222,doi:10.7910/DVN/LVGYYW,pairwise_nucleotide_genetic_distance.R,2018,6.541313568610335
2223,doi:10.7910/DVN/JMAQLD,ch1_replication.R,2019,4.454545454545455
2224,doi:10.7910/DVN/3IHOLN,ReplicationCode.R,2017,5.820752438351122
2225,doi:10.7910/DVN/ZBZPV3,analysis_econseg.R,2019,6.1509307188878815
2226,doi:10.7910/DVN/YAWIJB,Statistical_Analysisv3.R,2018,6.037842440352574
2227,doi:10.7910/DVN/FR4HOU,01a_prepare_data_ep_2004-2009.R,2019,5.169607542002219
2228,doi:10.7910/DVN/FR4HOU,01b_create_data_ep_2009-2014.R,2019,5.323529411764706
2229,doi:10.7910/DVN/FR4HOU,01c_prepare_data_dail_2007-2011.R,2019,4.771566861223426
2230,doi:10.7910/DVN/FR4HOU,01d_prepare_data_dail_2011-2016.R,2019,5.038968809330804
2231,doi:10.7910/DVN/FR4HOU,01e_prepare_data_bundestag_2005-2009.R,2019,6.003266710995908
2232,doi:10.7910/DVN/FR4HOU,02_analysis.R,2019,5.6474552574726
2233,doi:10.7910/DVN/C3OKEJ,encyclicas.R,2015,5.810166789642763
2234,doi:10.7910/DVN/LNUYXZ,analysis.R,2018,5.933124999999999
2235,doi:10.7910/DVN/LNUYXZ,data.R,2018,6.128394431935452
2236,doi:10.7910/DVN/LNUYXZ,functions.R,2018,5.770565476190478
2237,doi:10.7910/DVN/LNUYXZ,global.R,2018,6.149529190207157
2238,doi:10.7910/DVN/LNUYXZ,replicate.R,2018,6.847332562917309
2239,doi:10.7910/DVN/LNUYXZ,uds.R,2018,6.010191839893852
2240,doi:10.7910/DVN/QJ4MK0,barber_pope_replication.R,2019,5.5268735744542195
2241,doi:10.7910/DVN/IEX6BE,BJPS Replication Figures - R.R,2017,5.596881947992111
2242,doi:10.7910/DVN/HHWL1K,Replication script 311 analysis.R,2017,4.454545454545455
2243,doi:10.7910/DVN/8XPBSA,cr_comp_ppos.R,2016,6.449781769092919
2244,doi:10.7910/DVN/8XPBSA,cr_competitiveness.R,2016,6.187983496142249
2245,doi:10.7910/DVN/8XPBSA,cr_lrpos.R,2016,6.30625
2246,doi:10.7910/DVN/8XPBSA,fncs_logrile.R,2016,6.621347402597403
2247,doi:10.7910/DVN/8XPBSA,fun_DrawPropVec.R,2016,6.905108770842255
2248,doi:10.7910/DVN/8XPBSA,fun_KnowledgeDecline.R,2016,6.754642176914422
2249,doi:10.7910/DVN/8XPBSA,fun_PredictClogit.R,2016,6.379696190616572
2250,doi:10.7910/DVN/8XPBSA,fun_SimVoteShares.R,2016,5.5284125677206735
2251,doi:10.7910/DVN/8XPBSA,fun_SimVoting.R,2016,5.644104556929065
2252,doi:10.7910/DVN/8XPBSA,fun_plotME2.R,2016,5.8448660635357275
2253,doi:10.7910/DVN/8XPBSA,gr_clogit_time.R,2016,6.2440866331250895
2254,doi:10.7910/DVN/8XPBSA,gr_meps.R,2016,6.298991466514063
2255,doi:10.7910/DVN/8XPBSA,gr_theory_comp.R,2016,5.834375
2256,doi:10.7910/DVN/JYCAKM,Figure-1.r,2015,5.5177558781827
2257,doi:10.7910/DVN/JYCAKM,effectSim.r,2015,5.974434399064009
2258,doi:10.7910/DVN/JYCAKM,effectSimPlot.r,2015,6.025541125541122
2259,doi:10.7910/DVN/JYCAKM,figuresAppendix.r,2015,4.876420454545454
2260,doi:10.7910/DVN/JYCAKM,loyal.r,2015,4.856613726826189
2261,doi:10.7910/DVN/2IO3DL,interplotISQ.R,2019,6.030383782514889
2262,doi:10.7910/DVN/29489,__replic_2014_beps.R,2015,6.007573804315115
2263,doi:10.7910/DVN/96DG2V,pe_replication.R,2019,6.062146892655367
2264,doi:10.7910/DVN/R4LJIT,GSynth_main.R,2020,5.96844615945552
